Fairy's Tanto,24,0,0,0,0,0,24,-25,2
Fairy's Wand,0,0,170,0,0,60,32,2,1
Falchion,25,0,0,0,0,0,0,0,0
Fallen Archistaff,0,0,75,0,0,0,0,0,0
Fallen Armor,0,222,0,64,64,0,0,0,0
Fallen Boots,0,222,0,64,0,0,24,0,0
Fallen Cowl,0,222,0,64,0,0,24,0,0
Fallen Druid's Staff,0,0,118,0,0,100,0,0,0
Fallen Garb,0,222,0,64,0,0,24,0,0
Fallen Helmet,0,222,0,64,64,0,0,0,0
Fallen Hood,0,64,0,222,0,24,0,0,0
Fallen Knight's Axe,75,0,0,0,0,0,0,0,0
Fallen Leggings,0,222,0,64,64,0,0,0,0
Fallen Mage's Staff,0,0,50,0,0,0,0,0,0
Fallen Mystic's Staff,0,0,115,0,0,0,24,0,0
Fallen Robe,0,64,0,222,0,24,0,0,0
Fallen Rogue's Bow,75,0,0,0,0,0,0,0,0
Fallen Shield,0,12,0,12,24,0,0,33,0
Fallen Shoes,0,64,0,222,0,24,0,0,0
Fallen Sky Armor,0,285,0,140,0,0,0,1,0
Fallen Sky Boots,0,230,0,230,0,0,0,1,0
Fallen Sky Cowl,0,230,0,230,0,0,0,1,0
Fallen Sky Garb,0,230,0,230,0,0,0,1,0
Fallen Sky Headdress,0,230,0,230,0,0,0,1,0
Fallen Sky Helmet,0,285,0,140,0,0,0,1,0
Fallen Sky Hood,0,140,0,285,0,0,0,1,0
Fallen Sky Leggings,0,285,0,140,0,0,0,1,0
Fallen Sky Legwraps,0,230,0,230,0,0,0,1,0
Fallen Sky Mail,0,230,0,230,0,0,0,1,0
Fallen Sky Robe,0,140,0,285,0,0,0,1,0
Fallen Sky Shoes,0,70,96,285,0,0,0,1,0
Fallen Thief's Dagger,50,0,0,0,0,0,0,0,0
Fallen Wanderer's Dagger,148,0,0,0,0,0,0,0,0
Fallen Warrior's Sword,50,0,0,0,0,0,0,0,0
False King's Crown,0,20,0,20,20,20,0,2,0
False King's Sceptre,0,0,145,0,0,0,0,3,1
Fancy Belt,0,0,0,0,90,45,0,0,0
Feral Archistaff,0,0,192,0,0,40,0,0,0
Feral Claws,192,0,0,0,0,0,66,14,2
Feral Hood,0,155,0,155,0,0,0,0,0
Feral Warsword,192,0,35,0,100,0,0,0,0
Fergus's Hammer,0,90,0,90,0,0,0,28,0
Ferocious Bull,-24,0,220,-24,0,120,0,3,3
Ferocious Bull's Eye,12,0,12,0,0,60,0,0,4
Ferocious Hood,0,40,0,210,0,0,0,0,0
Fey Arrows,96,0,0,3,0,0,0,-75,0
Fey Badb Boots,0,195,0,96,-75,-75,32,-3,0
Fey Badb Catha,342,0,0,0,-250,-250,96,0,2
Fey Badb Garb,0,195,0,96,-75,-75,32,-3,0
Fey Badb Veil,0,195,0,96,-75,-75,32,-3,0
Fey Badb Warbow,195,0,0,0,-75,-75,64,0,2
Fey Banshee Boots,0,290,0,335,-250,-250,0,0,0
Fey Banshee Robe,0,290,0,335,-250,-250,0,-1,0
Fey Banshee Veil,0,290,0,335,-250,-250,0,0,0
Fey Bloodwarg Grimoire,0,0,51,12,0,0,0,24,0
Fey Chimera Armor,0,262,0,115,0,0,0,0,2
Fey Chimera Greaves,0,262,0,115,0,0,0,0,2
Fey Chimera Helmet,0,262,0,115,0,0,0,0,2
Fey Crowsong,322,0,322,0,-250,-250,32,0,0
Fey Dragon Armor,0,78,0,102,0,0,42,0,1
Fey Dragon Boots,0,82,0,105,0,0,42,0,0
Fey Dragon Chestmail,0,82,0,102,0,0,32,0,0
Fey Dragon Cowl,0,85,0,105,0,0,42,0,0
Fey Dragon Helmet,0,82,0,112,0,0,32,0,0
Fey Dragon Hood,0,72,0,105,0,0,42,0,0
Fey Dragon Leggings,0,82,0,112,0,0,32,0,0
Fey Dragon Mage's Boots,0,55,0,112,0,0,42,0,0
Fey Dragon Robe,0,62,0,122,0,0,0,0,0
Fey Eye,14,14,14,14,32,32,14,0,0
Fey Gazing Staff,0,0,148,0,0,0,24,0,0
Fey Gerd's Bullwhip,258,0,258,0,0,64,36,1,3
Fey Gerd's Chestguard,0,243,0,243,0,0,0,8,0
Fey Gerd's Headdress,0,243,0,243,64,0,0,1,0
Fey Gerd's Horsewhip,0,104,0,104,0,0,0,-5,0
Fey Gerd's Legwraps,0,243,0,243,0,0,78,1,0
Fey Hel's Boots,0,203,0,203,0,0,164,0,0
Fey Hel's Feathers,0,0,0,0,0,0,0,25,3
Fey Hel's Garb,0,235,0,235,0,0,120,4,0
Fey Hel's Veil,0,235,0,112,0,0,0,0,5
Fey Helhest,303,0,85,0,0,64,80,0,5
Fey Hellfire Armor,0,190,0,48,0,0,0,0,0
Fey Hellfire Boots,0,145,0,145,0,0,0,0,0
Fey Hellfire Cowl,0,145,0,145,0,0,0,0,0
Fey Hellfire Garb,0,145,0,145,0,0,0,0,0
Fey Hellfire Helmet,0,190,0,48,0,0,0,0,0
Fey Hellfire Hood,0,48,0,190,0,0,0,0,0
Fey Hellfire Leggings,0,190,0,48,0,0,0,0,0
Fey Hellfire Robe,0,48,0,190,0,0,0,0,0
Fey Hellfire Shoes,0,48,0,190,0,0,0,0,0
Fey Macha Boots,0,140,0,210,-150,-150,0,0,0
Fey Macha Pillar,0,0,342,0,-250,-250,0,-1,0
Fey Macha Robe,0,140,0,210,-150,-150,0,-1,0
Fey Macha Veil,0,140,0,210,-150,-150,0,0,0
Fey Macha Warstaff,0,0,210,0,-150,-150,0,-1,0
Fey Menja's Battlerobe,0,308,44,62,0,0,0,8,0
Fey Menja's Hood,0,256,44,96,0,0,0,2,4
Fey Menja's Shield,0,0,44,220,0,0,0,12,0
Fey Menja's Warstaff,203,0,258,0,0,96,36,3,3
Fey Neman Cuirass,0,165,0,96,-50,-50,0,3,0
Fey Neman Greaves,0,165,0,96,-50,-50,0,3,0
Fey Neman Havoc,335,0,96,0,-250,-250,0,-1,0
Fey Neman Helmet,0,165,0,96,-50,-50,0,3,0
Fey Neman Warsword,165,0,32,0,-50,-50,0,-1,0
Fey Plagued Cuirass,0,335,0,290,-250,-250,0,3,0
Fey Plagued Greaves,0,335,0,290,-250,-250,0,3,0
Fey Plagued Helmet,0,335,0,290,-250,-250,0,3,0
Fey Raven Boots,0,335,0,290,-250,-250,96,-3,0
Fey Raven Garb,0,335,0,290,-250,-250,96,-3,0
Fey Raven Veil,0,335,0,290,-250,-250,96,-3,0
Fey Scroll,0,0,56,0,0,0,0,-25,0
Fey Spiritgarm Grimoire,0,0,51,12,0,0,0,24,0
Fey Stonewarg Grimoire,0,0,51,12,0,0,0,24,0
Fey Surtr's Boots,0,235,0,235,0,0,152,0,0
Fey Surtr's Cuirass,0,235,0,235,0,0,0,9,0
Fey Surtr's Helmet,0,235,0,235,428,0,0,0,0
Fey Surtr's Shield,0,211,0,211,0,0,0,-74,0
Fey Surtr's Sword,261,0,261,0,0,64,56,0,3
Fey Yeti Coat,0,212,0,212,120,120,0,5,0
Fey Yeti Horns,0,197,0,197,0,0,0,3,0
Final Horseman's Armor,0,299,0,0,0,0,0,0,0
Final Horseman's Boots,0,265,0,265,0,0,0,0,0
Final Horseman's Cloak,0,0,0,299,0,0,0,0,0
Final Horseman's Hood,0,265,0,265,0,0,0,0,0
Final Horseman's Scythe,286,0,286,0,-70,-70,0,0,4
Fine Greatsword,190,0,0,0,0,0,0,0,0
Finesse Katana,190,0,0,0,50,25,0,0,3
Finesse's Enchanted Epee,0,0,300,0,0,90,72,4,0
Finesse's Greatsword,300,0,0,0,0,0,0,4,0
Finesse's Katana,290,0,0,0,50,25,0,4,3
Finesse's Shotel,298,0,0,0,0,0,64,4,2
Finn's Spear,12,0,0,0,0,0,12,8,1
Fire Arrows,12,0,0,0,0,0,0,-25,0
Firepike,90,0,90,0,0,0,0,0,0
First Horseman's Armor,0,195,0,0,0,0,0,0,0
First Horseman's Boots,0,165,0,165,0,0,0,0,0
First Horseman's Cloak,0,0,0,195,0,0,0,0,0
First Horseman's Hood,0,165,0,165,0,0,0,0,0
First Horseman's Spear,200,0,0,0,-70,0,0,0,0
Fishing Hat,0,0,0,0,0,0,0,0,0
Fjalar Mantle,0,222,0,134,0,0,172,0,0
Flamberge,60,0,0,0,0,0,0,0,0
Flame Belt,0,0,0,0,0,0,0,0,0
Flameguard,60,20,0,0,0,0,0,3,0
Flax44's Monocle,0,124,0,217,0,68,0,0,0
Flax44's Robe,12,75,12,220,0,55,0,3,0
Flax44's Shoes,0,100,0,216,288,0,0,0,0
Flax44's Staff,0,0,218,0,72,88,0,0,0
Fluke of Oceanus,0,0,-135,0,0,0,0,5,0
Flute,11,0,11,0,0,0,0,0,0
Fog Blade,90,0,20,0,0,0,0,0,0
Fomor Katana,90,-10,0,0,0,0,20,0,2
Fomor Shield,0,0,0,0,0,0,0,12,0
Fomor Staff,0,0,90,15,0,0,0,0,0
Fomor Sword,90,0,0,0,0,0,0,0,0
Fomor's Crown,0,-80,0,95,0,0,0,2,0
Fomor's Crown,0,95,0,-80,0,0,0,2,0
Fomor's Crown,0,60,0,60,0,0,0,2,0
Fomor's Crown,0,70,0,70,0,0,0,2,0
Fomoria Plated Boots,0,70,0,70,0,0,0,0,0
Fomoria Plated Boots,0,60,0,60,0,0,0,0,0
Fomoria Plated Boots,0,95,0,-80,0,0,0,0,0
Fomoria Plated Boots,0,-80,0,95,0,0,0,0,0
Fomoria Plated Robe,0,-80,0,95,0,0,0,0,0
Fomoria Plated Robe,0,70,0,70,0,0,0,0,0
Fomoria Plated Robe,0,60,0,60,0,0,0,0,0
Fomoria Plated Robe,0,95,0,-80,0,0,0,0,0
Fomorian Armor,0,70,0,15,0,0,0,0,0
Fomorian Boots,0,70,0,15,0,0,0,0,0
Fomorian Bow,72,0,0,0,0,0,0,0,0
Fomorian Dagger,78,0,0,0,0,0,0,0,0
Fomorian Garb,0,60,0,20,0,0,10,0,0
Fomorian Hood,0,70,0,15,0,0,0,0,0
Fomorian Leggings,0,70,0,15,0,0,0,0,0
Fomorian Robe,0,40,0,70,0,0,0,0,0
Fomorian Staff,10,0,80,0,0,0,0,0,0
Fomorian Sword,81,0,0,0,0,0,0,0,0
Footpads of Dynasty,0,65,0,290,0,0,0,2,0
Forest Goat Panflute,215,0,215,0,0,0,0,2,1
Forest Goat Staff,0,0,198,0,0,0,0,2,1
Forest Goat's Hood,0,0,12,232,0,0,0,2,0
Forest Goat's Horns,0,232,12,0,0,0,0,2,0
Forest Goat's Legs,0,190,12,190,0,0,40,2,0
Freyja's Charm,0,0,0,0,0,0,0,0,0
Frilled Naga Halberd,201,0,0,0,0,0,0,0,0
Frilled Naga Staff,12,0,201,0,0,0,0,0,0
Frost Belt,0,0,0,0,0,0,0,0,0
Frosty Daggers,70,-15,0,0,0,0,0,4,0
Fur Coat,0,30,0,30,0,0,2,0,0
Furious Bull,220,24,0,-24,90,0,0,8,3
Furious Bull's Eye,12,0,12,0,0,0,0,1,0
Furious Cuirass,22,210,0,72,0,0,0,3,0
Furious Helmet,0,210,0,40,0,0,0,0,0
Gadget,0,10,0,10,0,0,0,0,0
Gaia Robe,0,56,0,285,60,60,0,0,0
Gale's Spear,90,0,0,0,0,0,0,0,0
Gamma Myrddin,0,0,193,0,60,76,0,0,0
Gamma Myrddin Cloak,0,190,0,130,0,0,60,0,0
Gamma Myrddin Cowl,0,192,0,0,0,56,56,0,0
Gamma Myrddin Hood,0,99,0,192,0,56,0,0,0
Gamma Myrddin Robe,0,0,0,193,0,0,0,0,0
Gamma Myrddin Shield,0,0,0,0,124,0,0,25,0
Gamma Olympia Archistaff,0,0,48,0,0,0,24,2,0
Gamma Olympia Boots,0,35,0,35,64,0,24,0,1
Gamma Olympia Cowl,0,35,0,35,64,0,24,0,1
Gamma Olympia Cuirass,0,48,0,22,64,0,0,0,0
Gamma Olympia Garb,0,35,0,35,64,0,24,0,1
Gamma Olympia Greaves,0,48,0,22,64,0,0,0,0
Gamma Olympia Helmet,0,48,0,22,64,0,0,0,0
Gamma Olympia Hood,0,22,0,48,64,0,0,0,0
Gamma Olympia Shoes,0,22,0,48,64,0,0,0,0
Gamma Olympia Vestment,0,22,0,48,64,0,0,0,0
Gamma Olympia Warbow,51,0,0,0,0,0,48,2,4
Gamma Olympia Warsword,48,0,0,0,0,0,0,2,2
Gandring,222,0,0,0,0,0,60,-3,4
Gargouille's Dagger,98,0,0,0,0,0,10,0,0
Gazing Staff,0,0,120,0,0,0,0,0,0
Genius,128,0,128,0,0,0,0,0,0
Gerd's Bullwhip,162,0,162,0,0,60,36,1,2
Gerd's Chestguard,0,178,0,178,0,0,0,7,0
Gerd's Headdress,0,178,0,178,60,0,0,1,0
Gerd's Horsewhip,0,78,0,78,0,0,0,-5,0
Gerd's Legwraps,0,178,0,178,0,0,78,1,0
Gizmo,0,0,10,0,0,0,0,0,0
Glacial Staff,20,0,122,0,0,0,0,0,0
Gladiator's Shotel,162,0,0,0,0,0,0,0,0
Gladiator's Sword,162,0,0,0,0,0,0,0,0
Glaive,32,0,0,0,0,0,3,0,0
Globe Holder,190,0,0,0,200,40,0,29,0
Gnome's Hat,0,20,0,48,0,0,0,0,0
Goat's Hood,0,188,40,188,0,0,0,0,2
Goat's Horns,0,160,12,160,0,0,0,0,0
Goat's Legs,0,170,12,170,0,0,40,0,0
Goat’s Eye,0,0,0,0,0,0,0,0,0
Gobannos' Heavy Boots,0,105,0,-40,0,0,0,3,0
Goblin Armor,0,12,0,8,0,0,1,0,0
Goblin Boots,0,10,0,8,0,0,1,0,0
Goblin Lord's Staff,0,0,25,0,0,10,0,0,0
Goibhniu Armguard,0,26,0,26,0,0,0,8,0
Gold Pinion,-60,40,3,0,0,0,0,0,0
Golden Crystal,50,50,-50,-50,0,0,0,0,0
Gorgon's Head,230,0,0,12,0,40,0,0,2
Gorgon's Staff,0,0,172,0,0,80,0,1,2
Gorgon’s Eye,0,0,0,0,0,-30,0,0,4
Gorgonslayer's Chestplate,20,210,-40,70,0,0,0,2,2
Gorgonslayer's Cowl,20,210,-40,70,0,0,0,2,2
Gorgonslayer's Legwear,20,210,-40,70,0,0,0,2,2
Gradlon's Archistaff,0,0,270,0,100,0,0,29,0
Grand Armor,0,86,0,24,0,0,0,0,0
Grand Attuning Hood,0,20,0,180,0,0,0,0,0
Grand Attuning Robe,0,20,0,180,0,0,0,0,0
Grand Attuning Shoes,0,20,0,180,0,0,0,0,0
Grand Helmet,0,85,0,20,0,0,0,0,0
Grand Leggings,0,82,0,22,0,0,0,0,0
Grand Summoner's Hood,0,20,0,245,0,0,0,0,0
Grand Summoner's Robe,0,20,0,245,0,0,0,0,0
Grand Summoner's Shoes,0,20,0,245,0,0,0,0,0
Grand Sword,105,0,0,0,0,0,0,0,0
Great Antlers,0,112,0,112,0,0,0,0,0
Great Bearskin,0,95,0,0,0,0,0,0,0
Great Fishing Hat,0,0,0,0,0,0,0,0,0
Great Jinn Staff,25,0,115,0,0,0,0,0,0
Great Lizarr Armor,0,130,0,6,0,0,0,0,0
Great Lizarr Blade,130,0,0,0,0,0,0,0,1
Great Lizarr Boots,0,96,0,88,0,0,3,0,0
Great Lizarr Leggings,0,130,0,12,0,0,0,0,0
Great Mimic Head,0,0,0,0,0,0,0,0,0
Great Monoceros Cowl,0,170,0,170,0,0,45,0,0
Great Monoceros Garb,0,170,0,170,0,0,45,0,0
Great Monoceros Hoofs,0,170,0,170,0,0,45,0,0
Great Monster Tome,0,0,0,0,0,0,0,0,0
Great Orcish Axe,152,0,0,0,0,0,0,0,0
Great Orcish Blade,152,0,0,0,0,0,0,0,0
Great Phoenician Boots,0,211,0,112,0,0,36,0,0
Great Phoenician Cowl,0,211,0,112,0,0,36,0,0
Great Phoenician Cuirass,0,211,0,112,0,0,0,0,0
Great Phoenician Garb,0,211,0,112,0,0,36,0,0
Great Phoenician Greaves,0,211,0,112,0,0,0,0,0
Great Phoenician Helmet,0,211,0,112,0,0,0,0,0
Great Phoenician Hood,0,112,0,211,0,0,0,0,0
Great Phoenician Robe,0,112,0,211,0,0,0,0,0
Great Phoenician Shield,0,0,0,0,0,0,0,31,0
Great Phoenician Shoes,0,112,0,211,0,60,0,0,0
Great Phoenixsong,185,0,185,0,0,0,0,0,0
Great Staff,5,0,42,0,0,0,0,0,0
Greatbow,19,0,0,0,0,0,0,0,0
Greater Bull's Eye,0,6,0,6,40,0,0,1,0
Greater Wisp Staff,0,0,68,0,40,0,0,0,0
Greatsword,45,0,0,0,0,0,0,0,0
Greaves of Dynasty,0,290,0,65,0,0,0,2,0
Green Crystal,0,0,25,0,0,0,0,0,0
Green Eye of Kerberos,0,0,0,0,24,24,4,0,1
Green Feather,0,0,0,0,0,0,12,0,0
Green Gem,0,0,10,0,0,0,0,0,0
Griffin Crested Shield,0,0,0,0,0,0,0,15,0
Grioarvolr,0,0,180,0,0,0,0,0,0
Gungnir,290,0,0,0,0,0,0,35,0
Halberd,78,0,0,0,0,0,5,0,0
Hallowed Blade,166,0,166,0,0,200,0,-50,0
Hallowed Monster Tome,0,0,0,0,0,0,0,0,0
Hallowed Witch's Hat,0,72,0,72,0,0,0,0,0
Hammer,18,0,0,0,0,0,0,0,0
Hard Leather Armor,0,9,0,7,0,0,1,0,0
Hard Leather Boots,0,8,0,5,0,0,0,0,0
Hardwood Lute,18,0,18,0,0,0,0,0,0
Harpy's Feathers,0,55,0,40,0,0,30,0,0
Havel's Cuirass,0,220,0,220,0,0,0,8,0
Havel's Helmet,0,210,0,40,0,0,0,0,0
Havel's Leggings,12,212,12,192,0,0,0,6,0
Havel's Old Cuirass,0,110,0,110,0,0,0,7,0
Havel's Old Helmet,0,80,0,80,0,0,0,0,0
Havel's Old Leggings,7,20,0,130,0,0,0,0,2
Havel's Old Shield,0,0,0,0,48,0,0,17,0
Havel's Old Sword,132,0,0,0,0,45,45,5,0
Havel's Shield,0,22,0,22,48,0,0,28,0
Havel's Sword,231,0,0,0,0,144,48,5,0
Heart of Eos,0,15,0,15,-200,0,0,0,0
Heart of Oceanus,25,0,25,0,0,0,0,0,2
Heart of Prometheus,0,-20,0,0,80,0,0,0,0
Heart of Selene,0,0,0,0,150,0,0,2,0
Heart of Themis,0,0,0,0,0,0,0,3,0
Heavy Arrows,12,0,0,0,0,0,0,-25,0
Heavy Boots,0,5,0,5,0,0,0,0,0
Heimdall's Shield,0,0,0,0,0,0,0,26,0
Hel's Boots,0,70,0,70,0,0,108,0,0
Hel's Feathers,0,0,0,0,0,0,0,11,0
Hel's Garb,0,98,0,98,0,0,60,2,0
Hel's Veil,0,98,0,45,0,0,0,0,3
Helhest,132,0,80,0,0,60,40,0,3
Hellfire Armor,0,120,0,48,0,0,0,0,0
Hellfire Boots,0,90,0,90,0,0,0,0,0
Hellfire Cowl,0,90,0,90,0,0,0,0,0
Hellfire Garb,0,90,0,90,0,0,0,0,0
Hellfire Helmet,0,120,0,48,0,0,0,0,0
Hellfire Hood,0,48,0,120,0,0,0,0,0
Hellfire Leggings,0,120,0,48,0,0,0,0,0
Hellfire Robe,0,48,0,120,0,0,0,0,0
Hellfire Shoes,0,48,0,120,0,0,0,0,0
Helmet of Dynasty,0,290,0,65,0,0,0,2,0
Heretic's Jewel,0,0,0,0,0,0,0,0,0
Heretic's Robe,0,0,180,130,0,0,0,0,0
Hermes' Coin Purse,0,0,0,0,0,0,0,0,0
High Draconian Armor,0,128,0,0,0,0,0,0,0
High Draconian Boots,0,90,0,15,0,0,15,0,0
High Draconian Cowl,0,90,0,15,0,0,15,0,0
High Draconian Garb,0,90,0,15,0,0,15,0,0
High Draconian Hood,0,20,0,82,0,0,0,0,0
High Draconian Leggings,0,128,0,0,0,0,0,0,0
High Draconian Robe,0,82,0,20,0,0,0,0,0
High Draconian Staff,0,0,128,0,0,0,0,0,0
High Draconian Sword,128,0,0,0,0,0,0,0,0
High Fomorian Armor,0,155,0,15,0,0,0,0,0
High Fomorian Boots,0,155,0,0,0,0,33,0,0
High Fomorian Cowl,0,155,0,33,0,0,0,0,0
High Fomorian Garb,0,155,0,0,0,0,33,0,0
High Fomorian Hood,0,15,0,155,0,0,0,0,0
High Fomorian Leggings,0,155,0,15,0,0,0,0,0
High Fomorian Robe,0,40,0,155,0,0,0,0,0
High Fomorian Staff,10,0,155,0,0,0,0,0,0
High Fomorian Sword,160,0,0,0,0,0,0,0,0
High Phoenician Boots,0,162,0,63,0,0,30,0,0
High Phoenician Cowl,0,162,0,63,0,0,30,0,0
High Phoenician Cuirass,0,162,0,63,0,0,0,0,0
High Phoenician Garb,0,162,0,63,0,0,30,0,0
High Phoenician Greaves,0,162,0,63,0,0,0,0,0
High Phoenician Helmet,0,162,0,63,0,0,0,0,0
High Phoenician Hood,0,63,0,162,0,0,0,0,0
High Phoenician Robe,0,63,0,162,0,0,0,0,0
High Phoenician Shield,0,0,0,0,0,0,0,22,0
High Phoenician Shoes,0,63,0,162,0,36,0,0,0
High Phoenixsong,112,0,112,0,0,0,0,0,0
Hiltless,272,0,0,0,-400,0,25,0,2
Hippogriff Eye,0,0,0,0,0,0,0,1,0
Hobgoblin Armor,0,36,0,0,0,0,2,0,0
Hobgoblin Boots,0,30,0,20,0,0,2,0,0
Hood,0,5,0,5,0,0,0,0,0
Hood of Dynasty,0,65,0,290,0,0,0,2,0
Hood of Wolves,0,45,0,52,0,0,0,0,0
Horned Armor,12,122,0,0,0,0,0,1,0
Horned Helmet,0,80,0,80,0,0,0,0,0
Horned Hood,0,70,0,90,0,0,0,0,0
Horror,0,0,192,0,0,80,0,0,0
Horus's Robe,0,72,0,72,0,0,55,0,0
Houserobe of Dynasty,0,65,0,290,0,0,0,2,0
Hurricane Arc,118,0,0,0,0,0,24,0,0
Hydra Staff,0,0,162,0,0,0,0,0,0
Hyperion Boots,40,210,8,210,85,85,0,7,0
Hyperion Cowl,40,210,8,210,85,85,0,7,0
Hyperion Cuirass,40,280,8,90,175,0,0,7,0
Hyperion Garb,40,210,8,210,85,85,0,7,0
Hyperion Greaves,40,280,8,90,175,0,0,7,0
Hyperion Helmet,40,280,8,90,175,0,0,7,0
Hyperion Hood,8,90,40,280,0,175,0,7,0
Hyperion Robe,8,90,40,280,0,175,0,7,0
Hyperion Shoes,8,90,40,280,0,175,0,7,0
Hyperion Slingshot,295,0,0,0,0,60,0,36,2
Hyperion Staff,0,0,295,0,0,60,0,36,2
Hyperion Sword,295,0,0,0,0,60,0,36,2
Ice Arrows,12,0,0,0,0,0,0,-25,0
Ichaival,180,0,0,0,0,0,0,0,0
Ifrit's Feet,0,265,0,265,0,0,20,0,0
Imagination,0,0,210,0,24,24,0,0,0
Immortal Boots,0,116,0,160,0,0,10,0,0
Immortal Garb,0,180,0,180,0,0,10,0,0
Immortal Hat,0,180,0,180,400,0,0,0,0
Immortal Hood,0,105,0,192,400,0,0,0,0
Immortal Katana,216,0,0,0,0,0,10,0,2
Immortal Robe,0,105,0,192,400,0,10,0,0
Immortal's Jewel,0,0,0,0,100,0,0,0,0
Immortal's Ring,-24,-24,-24,-24,500,-90,-24,1,1
Imona's Slippers,0,-40,0,105,0,0,0,3,0
Incarnate Archistaff,55,0,220,0,0,98,32,3,0
Incarnate Boots,12,75,12,220,0,55,0,3,0
Incarnate Hood,12,75,12,220,0,55,0,3,0
Incarnate Robe,12,75,12,220,0,55,0,3,0
Infernal Boots,0,45,0,132,0,0,0,0,0
Iron Armor,0,10,0,5,0,0,0,0,0
Iron Hammer,30,0,0,0,0,0,0,0,0
Iron Helmet,0,10,0,5,0,0,0,0,0
Iron Ring,0,10,0,0,0,0,0,0,0
Iron Shield,0,0,0,0,0,0,0,5,0
Ithra's Blade,250,0,45,0,0,0,100,0,1
Ithra's Staff,0,0,250,0,0,0,100,0,0
Jester's Outfit,0,45,0,45,0,0,0,0,0
Jewel of Aqua,0,0,0,0,0,0,0,0,0
Jewel of Arcana,0,0,0,0,0,0,0,0,0
Jewel of Attrition,2,0,0,0,0,0,0,0,0
Jewel of Avalon,8,0,8,0,0,8,16,1,0
Jewel of Celestria,0,0,6,0,0,0,0,0,0
Jewel of Creation,6,12,6,12,18,18,0,1,0
Jewel of Defense,0,4,0,0,0,0,0,0,0
Jewel of Draconia,4,0,0,0,0,0,0,0,0
Jewel of Erosion,0,0,2,0,0,0,0,0,0
Jewel of Fira,0,0,0,0,0,0,0,0,0
Jewel of Fomoria,0,0,0,6,0,0,0,0,0
Jewel of Growth,0,0,0,0,0,0,0,0,0
Jewel of Health,0,0,0,0,12,0,0,0,0
Jewel of Mana,0,0,0,0,0,12,0,0,0
Jewel of Natura,0,0,0,0,0,0,0,0,0
Jewel of Opportunity,0,0,0,0,0,0,0,0,1
Jewel of Pale,0,0,0,0,0,0,13,1,0
Jewel of Resistance,0,0,0,4,0,0,0,0,0
Jewel of Silencing,0,0,2,0,0,0,0,0,0
Jewel of Sparring,2,0,0,0,0,0,0,0,0
Jewel of Speed,0,0,0,0,0,0,4,0,0
Jewel of Storma,0,0,0,0,0,0,0,0,0
Jewel of Strength,4,0,0,0,0,0,0,0,0
Jewel of the Deep,0,0,0,18,0,30,0,0,0
Jewel of the End,0,8,0,8,16,16,0,1,0
Jewel of Titania,0,6,0,6,0,0,0,0,0
Jewel of Ward,0,2,0,0,0,0,0,1,0
Jewel of Wisdom,0,0,4,0,0,0,0,0,0
Jinn Staff,0,0,60,0,0,0,0,0,0
Jolly Stockings,0,102,0,102,0,0,0,0,0
Kaladanda,0,0,220,0,0,220,0,0,0
Kerberos Archistaff,0,-10,205,0,0,40,20,3,0
Kerberos Claws,122,-10,0,0,0,0,20,8,0
Kerberos Claws,155,-10,0,0,0,0,20,8,0
Kerberos Greatsword,205,-10,35,0,100,0,20,0,0
Kerberos Hood,0,122,0,60,0,0,0,0,0
Kerberos Hood,0,155,0,70,0,0,0,0,0
Kerberos Staff,0,-10,122,0,0,40,20,0,0
Kerberos Staff,0,-10,155,0,0,40,20,0,0
Kerberos Sword,122,-10,35,0,60,0,20,0,0
Kerberos Sword,155,-10,35,0,100,0,20,0,0
Kerberos Veil,0,205,0,90,0,0,0,0,0
Khopesh,160,-60,0,-60,0,0,0,2,0
King's Boots,0,45,0,196,0,20,0,0,0
King's Hood,0,45,0,196,0,20,0,0,0
King's Robe,0,45,0,196,0,20,0,0,0
Kobold Armor,0,155,0,25,0,0,2,0,0
Kobold Boots,0,155,0,20,0,0,0,0,0
Kobold Cloak,0,0,0,177,0,0,0,0,0
Kobold Hood,0,0,0,177,0,0,0,0,0
Kunai,40,-5,0,0,0,0,0,2,0
Labrys,222,0,0,0,0,0,0,24,0
Lady of the Lake,120,44,44,44,0,44,44,2,0
Lantern,0,0,0,0,0,0,0,0,0
Lass of the Lake,22,-12,-12,-12,0,0,0,-12,0
Last Martyr's Armor,30,320,0,90,0,0,0,1,0
Last Martyr's Baton,270,0,270,0,70,70,0,5,0
Last Martyr's Boots,30,290,0,120,0,0,0,1,2
Last Martyr's Chestguard,20,280,20,140,0,0,0,3,0
Last Martyr's Cowl,30,290,0,120,0,0,0,1,2
Last Martyr's Flame,0,0,310,0,0,100,40,1,2
Last Martyr's Garb,30,290,0,120,0,0,0,1,2
Last Martyr's Headdress,20,280,20,140,0,0,0,3,0
Last Martyr's Helmet,30,320,0,90,0,0,0,1,0
Last Martyr's Hood,0,90,30,320,0,0,0,1,0
Last Martyr's Leggings,30,320,0,90,0,0,0,1,0
Last Martyr's Legwraps,20,280,20,140,0,0,0,3,0
Last Martyr's Longbow,310,40,0,0,0,0,0,1,2
Last Martyr's Robe,0,90,30,320,0,0,0,1,0
Last Martyr's Skirt,0,90,30,320,0,0,0,1,0
Last Martyr's Sword,310,0,0,0,100,0,0,8,0
Lasting Lantern,0,0,0,0,0,0,0,0,0
Leach,12,0,0,0,0,0,0,0,0
